chemical_id,chemical_name,casrn,smiles,endpoint,chemical_class,species,genus,family,order,class_name,phylum,trophic_group,duration_h,medium,temperature_c,ph,study_year,source,effect,toxicity_value,toxicity_unit,target_log_molar,physchem_mol_wt,physchem_logp,physchem_tpsa,physchem_hba,physchem_hbd,mech_hit_rate,mech_stress_response,ctx_lab_id,is_hard_ood,known_ood
CHEM_00061,Demo chemical 61,10061-00-0,c1ccccc1,daphnia_48h_ec50,pfas,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,22.875553879832925,7.035168194906285,1997,demo,mortality,0.024089717480398627,mmol/L,-1.6181682932944497,274.91622674427515,3.0176089038449545,64.88208777956704,0.0,0.0,0.2732040228521227,0.029109946576669203,1.0,False,True
CHEM_00062,Demo chemical 62,10062-00-0,C1CCCCC1,daphnia_48h_ec50,surfactant,Ceriodaphnia dubia,Ceriodaphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,18.49421616554276,7.142261581568988,2023,demo,mortality,0.003938205081079775,mmol/L,-2.404701671828623,347.13518631428013,0.2925986802764746,67.91867748861647,3.34747598995392,2.141988226947604,-1.127780764891714,1.8373866754875203,3.0,False,True
CHEM_00063,Demo chemical 63,10063-00-0,C1CCCCC1,fish_96h_lc50,uv_filter,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,18.58547094009707,7.887599148110343,2006,demo,mortality,0.09055078920063023,mmol/L,-1.0431077602148018,390.2952821360865,3.3880416204158097,62.62115652092289,3.276334925831317,0.6081998536790327,0.36547447264283456,0.9086013598921112,3.0,False,False
CHEM_00064,Demo chemical 64,10064-00-0,CC(=O)O,daphnia_48h_ec50,pfas,Ceriodaphnia dubia,Ceriodaphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,17.115401728881178,7.476635502456527,1996,demo,mortality,0.09377241740480445,mmol/L,-1.0279248879587637,251.1188177492234,3.9038997519265215,68.49931794872299,4.167962006628908,0.44519506834217537,0.6665726686095336,0.8310318576679744,5.0,False,True
CHEM_00065,Demo chemical 65,10065-00-0,CC(C)O,fish_96h_lc50,surfactant,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,16.082817119205938,7.495072282828276,2009,demo,mortality,0.15733024740250515,mmol/L,-0.803187774406806,246.27301837285285,3.8346371415766867,39.84214100752911,3.558065364427292,0.9172639091402932,0.7242826774562282,-0.02798245653021798,3.0,False,False
CHEM_00066,Demo chemical 66,10066-00-0,CCN,algae_72h_ec50,uv_filter,Raphidocelis subcapitata,Raphidocelis,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,14.996600311680691,6.81840285495585,2007,demo,growth,0.03795492288783263,mmol/L,-1.4207318865837113,161.11160792659535,2.093634088519046,38.13352284225235,2.333926554407977,0.5538168900038282,1.2449473786464456,-0.4083886272547264,1.0,False,False
CHEM_00067,Demo chemical 67,10067-00-0,CCN,fish_96h_lc50,pharma,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,19.705115020163664,8.135310442859705,2020,demo,mortality,0.0026222027981973304,mmol/L,-2.5813337235032283,195.9186155454905,2.4652184486293485,69.57751077040923,2.755585109410564,2.648238536419263,-1.5356420699261193,-0.2254314492280993,4.0,False,True
CHEM_00068,Demo chemical 68,10068-00-0,CCOC(=O)C,algae_72h_ec50,pharma,Pseudokirchneriella subcapitata,Pseudokirchneriella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,22.31501551604227,8.074520702625316,1996,demo,growth,0.017219623692224354,mmol/L,-1.7639763436010738,163.90038397449854,2.5978929826238,67.94066600030982,5.058826814251445,2.0907429696685593,-0.6221677002542582,-1.8807984279740577,2.0,False,False
CHEM_00069,Demo chemical 69,10069-00-0,CCCCO,fish_96h_lc50,uv_filter,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.151426575913668,7.502406672174429,2021,demo,mortality,0.04506556247606465,mmol/L,-1.346155204011092,204.284062464261,3.3006105896603213,97.64349760408099,4.896648131946319,1.9322460284377416,-0.1697197964203783,1.6473939976033294,3.0,False,True
CHEM_00070,Demo chemical 70,10070-00-0,CCN,fish_96h_lc50,surfactant,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.981533417987638,7.980122503303729,2006,demo,mortality,0.5079150811961372,mmol/L,-0.2942088917529653,157.93083926515465,3.3945479091012554,78.80578929767178,4.578718313914222,0.7154413475431722,0.21160973279505021,0.33584125693302364,5.0,False,False
CHEM_00071,Demo chemical 71,10071-00-0,CCCOC,algae_72h_ec50,uv_filter,Raphidocelis subcapitata,Raphidocelis,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,19.031939736854646,8.397168124961194,2017,demo,growth,0.014089393103253068,mmol/L,-1.8511077136035492,112.12292740756655,4.042122321129181,69.5505867453359,3.9961602936473075,1.3264289415050134,-1.1624287801399305,1.6168743984986076,2.0,False,False
CHEM_00072,Demo chemical 72,10072-00-0,c1ccccc1,fish_96h_lc50,surfactant,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.06922374837051,7.386881700340972,2003,demo,mortality,0.08873393341545383,mmol/L,-1.0519102665621587,241.2218038644568,3.4572671165718907,32.70516695596869,3.7876361387548476,1.1784976147249329,-0.7421920939974367,0.6168141996897798,4.0,False,False
CHEM_00073,Demo chemical 73,10073-00-0,C1CCCCC1,fish_96h_lc50,flame_retardant,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,21.47116618485675,7.649754580682505,2008,demo,mortality,0.009796868065226741,mmol/L,-2.0089127405710796,217.01305022362155,1.7997894888837511,68.8762541876621,5.26396296752279,0.0,0.4633698060326869,0.3310401549961956,1.0,False,False
CHEM_00074,Demo chemical 74,10074-00-0,CCCOC,algae_72h_ec50,uv_filter,Raphidocelis subcapitata,Raphidocelis,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,19.78053163673963,7.641088065210537,2005,demo,growth,0.4454877136278694,mmol/L,-0.35116426912923726,225.79041924236427,2.920651809530426,77.41111218839453,5.533645743568488,1.0969423594395695,1.794370054600359,0.13076418791154437,2.0,False,False
CHEM_00075,Demo chemical 75,10075-00-0,CCN,daphnia_48h_ec50,flame_retardant,Ceriodaphnia dubia,Ceriodaphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,21.512496327259612,7.651537041383357,2005,demo,mortality,0.18314556759693015,mmol/L,-0.7372035874634724,216.8421547331313,4.260692453280491,60.05986582399912,1.5303738261770428,2.1538438329489953,0.34020997686833787,-0.5007447437569161,4.0,False,False
CHEM_00076,Demo chemical 76,10076-00-0,CCN,algae_72h_ec50,pharma,Raphidocelis subcapitata,Raphidocelis,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,20.632095741288573,7.6639313829314775,2017,demo,growth,0.05933784168180492,mmol/L,-1.2266682544925394,168.31638714573424,3.56260798238904,54.522989889075255,5.232269336004476,0.0,0.6197019654824789,-0.3644382522644612,3.0,False,False
CHEM_00077,Demo chemical 77,10077-00-0,C1CCCCC1,daphnia_48h_ec50,pharma,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,19.997214697113304,7.894454526784307,2013,demo,mortality,0.01998383551303101,mmol/L,-1.699321153633519,333.6425819831744,4.925161271265345,64.05550096504734,2.884457308021153,1.6445429113940007,-0.5003610773968998,0.6774013686923024,3.0,False,False
CHEM_00078,Demo chemical 78,10078-00-0,c1ccccc1,fish_96h_lc50,surfactant,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,18.088749665197206,7.675004899447948,2019,demo,mortality,0.02962337214373796,mmol/L,-1.5283655055697274,305.8853076297204,3.622311064847189,44.75353083944695,1.5164889422432148,0.8367451324489208,-0.5376625769030224,0.10964775457400863,1.0,False,False
CHEM_00079,Demo chemical 79,10079-00-0,c1ccccc1,daphnia_48h_ec50,surfactant,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,19.087057711550557,7.952893828871699,2002,demo,mortality,0.24727338559244366,mmol/L,-0.6068226248936457,261.9873931189824,3.9934063016191557,62.36695826776409,2.711265759573954,0.9517985228789705,0.444726818195233,-1.0719625522902192,2.0,False,False
CHEM_00080,Demo chemical 80,10080-00-0,CC(=O)O,daphnia_48h_ec50,uv_filter,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,20.45357209221827,8.027605279096559,1998,demo,mortality,0.0008933667965206264,mmol/L,-3.0489701928490045,243.81150561433168,3.2637371615553086,37.707660738641465,9.618421722459006,0.5307319319432795,-1.5927942597215277,1.43530015664544,4.0,False,False
CHEM_00081,Demo chemical 81,10081-00-0,C1CCCCC1,fish_96h_lc50,pharma,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,19.446599819828574,7.261564440137533,2018,demo,mortality,0.0005754158395270246,mmol/L,-3.2400181874152754,254.95331869439673,3.6324748707346624,51.83333674346662,4.017011253446307,1.6359458023325022,-1.3981096597988507,0.1803639430263982,1.0,False,False
CHEM_00082,Demo chemical 82,10082-00-0,CCCOC,fish_96h_lc50,uv_filter,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,21.22819835422525,7.739338818829953,1998,demo,mortality,0.6398560875262812,mmol/L,-0.19391769386187407,244.6337256358978,5.395022603577958,69.89113310645706,5.0393211466930055,0.12212986036236506,1.241959996813811,0.7007231568595857,4.0,False,False
CHEM_00083,Demo chemical 83,10083-00-0,c1ccccc1,algae_72h_ec50,uv_filter,Raphidocelis subcapitata,Raphidocelis,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,20.15797743268002,7.953472191502681,2007,demo,growth,0.005241681992277534,mmol/L,-2.280529330811863,317.2176130155358,5.284877947623035,54.566512326254156,3.277459149993109,1.2816275774423393,-1.1522488412767675,-0.9886271494346061,1.0,False,False
CHEM_00084,Demo chemical 84,10084-00-0,CC(C)O,daphnia_48h_ec50,pharma,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,19.512207779645326,6.661019616955944,2005,demo,mortality,0.21542935955410528,mmol/L,-0.6666951096571527,190.0149329372386,3.2170047653901768,56.31648506969557,2.2115852960410454,0.7895412604349177,1.7713412422676835,-0.6858526761766428,1.0,False,False
CHEM_00085,Demo chemical 85,10085-00-0,CC(=O)O,fish_96h_lc50,pfas,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,15.996908511122642,7.282731667577554,2017,demo,mortality,0.26256913363520845,mmol/L,-0.5807563288169644,254.93637072402944,3.544673403705892,58.22407104574998,4.029055763875138,1.55208353981121,0.0037962516214591325,0.4730871980274752,2.0,False,True
CHEM_00086,Demo chemical 86,10086-00-0,CCN,daphnia_48h_ec50,pharma,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,20.221226245157354,7.500535938701795,2020,demo,mortality,0.027514910806975306,mmol/L,-1.5604318906704235,332.4156322522185,3.7208693975258784,79.25315144973683,6.945907144379149,0.0,-0.5614830267828836,-1.4176841701595697,4.0,False,True
CHEM_00087,Demo chemical 87,10087-00-0,CCOC(=O)C,fish_96h_lc50,flame_retardant,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,19.2728334193864,7.040318401124682,2003,demo,mortality,3.004813514777733,mmol/L,0.47781752392074606,129.4139481781562,2.3178103612270085,42.78316642952859,0.18373917354946645,0.9064958508731807,2.457424092075892,-0.9978519832440257,1.0,False,False
CHEM_00088,Demo chemical 88,10088-00-0,C1CCCCC1,fish_96h_lc50,uv_filter,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,18.3995766067963,7.753143165842922,1998,demo,mortality,0.016079058691011353,mmol/L,-1.7937393795468681,189.0420433351794,3.678352514363397,67.32419195567874,3.9787226467636136,0.0,-1.3204889841570373,-0.31619770458118795,4.0,False,False
CHEM_00089,Demo chemical 89,10089-00-0,CCOC(=O)C,daphnia_48h_ec50,pharma,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,17.544000238355004,7.12938675553714,2021,demo,mortality,0.1472902903276446,mmol/L,-0.831825881780002,372.5423112480842,4.70901292518387,54.866917672004945,6.969837573467702,0.1533751593298902,0.7501218121369445,-1.322541133291679,3.0,False,True
CHEM_00090,Demo chemical 90,10090-00-0,CC(=O)O,fish_96h_lc50,pharma,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.59502214237111,7.854703621761895,2005,demo,mortality,0.014141942180847673,mmol/L,-1.8494909426959172,241.8082634711123,2.7193236555132896,46.51575076550982,3.021845063762153,0.851234658251161,-0.8795096286589426,-0.713553981370355,4.0,False,False
CHEM_00091,Demo chemical 91,10091-00-0,CC(C)O,fish_96h_lc50,pharma,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,21.56511765143032,7.13964120187817,1998,demo,mortality,0.048394614101023276,mmol/L,-1.315202968858887,70.0172977638714,2.065569230842277,86.49911358763262,5.047901908385342,1.5829713872594766,-0.04443616770435442,-0.5766472922336929,3.0,False,False
CHEM_00092,Demo chemical 92,10092-00-0,CCOC(=O)C,fish_96h_lc50,uv_filter,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.65401973757863,7.182989667816834,2010,demo,mortality,0.0006603855794211728,mmol/L,-3.180202418822613,206.03579030959338,2.1526778812748057,36.317433362034556,4.053170682652198,1.4564296289107883,-2.28482053549532,0.6181907146653008,5.0,False,False
CHEM_00093,Demo chemical 93,10093-00-0,CCCCO,fish_96h_lc50,uv_filter,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,19.656870979567305,6.876246705877756,2012,demo,mortality,0.0017868382047656198,mmol/L,-2.747914770358745,384.6868967630418,2.8628281945331424,80.89745624908855,5.934598471685545,2.2134341257113985,0.06798662605108885,-0.7969109892966902,5.0,False,False
CHEM_00094,Demo chemical 94,10094-00-0,CCO,fish_96h_lc50,surfactant,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.194826825915563,7.818311203897693,2010,demo,mortality,0.47042501821413607,mmol/L,-0.32750958960321475,199.72122158905682,4.429393644638446,59.22923476313175,3.1056846853401066,0.9603529299587338,-0.482232478702921,-0.11549887929893475,3.0,False,False
CHEM_00095,Demo chemical 95,10095-00-0,CCCOC,algae_72h_ec50,uv_filter,Pseudokirchneriella subcapitata,Pseudokirchneriella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,20.04671063222911,7.260100220352454,2012,demo,growth,0.04199228782061332,mmol/L,-1.3768304635187365,297.4843755924453,5.344358784701173,88.98689602472606,7.240140618272102,1.2909585202743703,-0.37494468984913537,-0.21802912810442213,3.0,False,False
CHEM_00096,Demo chemical 96,10096-00-0,CC(C)N,daphnia_48h_ec50,uv_filter,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,24.007018820802685,7.829679847918345,2012,demo,mortality,0.02845710984348094,mmol/L,-1.5458092097599936,88.87179241077683,4.455006386263729,61.20936896234736,4.339413090285624,0.6487568719160499,-1.3263961033185487,-0.39457285186939384,1.0,False,False
CHEM_00097,Demo chemical 97,10097-00-0,C1CCCCC1,daphnia_48h_ec50,surfactant,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,14.907663730354273,7.745708175342825,2023,demo,mortality,0.2741071304302182,mmol/L,-0.5620796668821753,123.95045382635078,2.7062997292318207,36.85070735533156,5.507710139867364,0.79911792957047,-0.9653511948087635,-2.4807085099845416,2.0,False,True
CHEM_00098,Demo chemical 98,10098-00-0,CC(C)N,algae_72h_ec50,surfactant,Chlorella vulgaris,Chlorella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,21.130920838338184,8.234490335892009,2021,demo,growth,0.7619526502021029,mmol/L,-0.11807201605525042,27.760457541714203,3.082971905367777,36.39998443065482,3.5941161126492593,1.300835495698089,-0.6751139521434614,-1.485055479127436,3.0,False,True
CHEM_00099,Demo chemical 99,10099-00-0,CCCOC,algae_72h_ec50,pharma,Chlorella vulgaris,Chlorella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,19.752381411340682,7.796811561191796,2015,demo,growth,0.015380355326013272,mmol/L,-1.813033631092177,248.22017641206315,1.6245387855921807,64.57540057857877,0.2440224680681844,0.14018718894582882,0.9674662729250108,0.87654360408152,2.0,False,False
CHEM_00100,Demo chemical 100,10100-00-0,CCCCO,fish_96h_lc50,uv_filter,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.855592796494264,7.675596411755558,2024,demo,mortality,0.005933525457887917,mmol/L,-2.2266871899473366,398.75958460986493,4.062263334207443,73.15776020866359,2.9465692161075836,0.1740823843561219,-0.2138045580904907,2.309844422090078,4.0,False,True
CHEM_00101,Demo chemical 101,10101-00-0,CCO,fish_96h_lc50,flame_retardant,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.93235532439462,7.349515158486614,2004,demo,mortality,0.01093989481828036,mmol/L,-1.9609868535108175,241.26838787509325,3.1965422644186026,71.24545743828986,2.985789439143516,0.6717280213239125,-1.29188226823169,-0.25396267804778105,5.0,False,False
CHEM_00102,Demo chemical 102,10102-00-0,c1ccccc1,algae_72h_ec50,pharma,Chlorella vulgaris,Chlorella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,22.491269920343747,7.8838362103000295,2010,demo,growth,0.05060477094515358,mmol/L,-1.295808536569722,111.34327174328135,4.53440006049456,52.40626949714878,0.9704904484129213,1.6632968568528423,-1.1269879102008638,0.4048550876357089,2.0,False,False
CHEM_00103,Demo chemical 103,10103-00-0,CC(C)N,algae_72h_ec50,pharma,Raphidocelis subcapitata,Raphidocelis,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,19.365122890324635,7.434139588982419,2018,demo,growth,0.12915156022812296,mmol/L,-0.8889003429217798,294.48602190585206,3.712713640338627,65.8246283369476,0.49580285454605777,1.0753464465858498,1.4736113922530956,1.2487577724105066,3.0,False,False
CHEM_00104,Demo chemical 104,10104-00-0,CCO,algae_72h_ec50,flame_retardant,Pseudokirchneriella subcapitata,Pseudokirchneriella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,23.72463512278976,7.7410609785226,1997,demo,growth,0.023985956714817812,mmol/L,-1.620042954384672,176.73412181628498,2.693705571584388,89.5478726834007,3.6350003146994765,1.4604372079999157,0.46221248901062467,-1.4098194289478103,1.0,False,False
CHEM_00105,Demo chemical 105,10105-00-0,CC(C)O,fish_96h_lc50,pharma,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,21.02639962215436,7.332460502429985,1999,demo,mortality,0.028678743777897992,mmol/L,-1.542439876096136,210.66755080276124,2.8032183167052986,73.89341223256817,8.459463682819097,0.0,0.25590685010422287,1.2609373235629844,4.0,False,False
CHEM_00106,Demo chemical 106,10106-00-0,CC(=O)O,fish_96h_lc50,pharma,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,20.781061192639033,8.060474510013558,2020,demo,mortality,0.007159950861194222,mmol/L,-2.1450899582487684,428.34188884447786,4.6945883395343815,79.42278013645823,4.362628435722839,0.2708451014901677,-0.21722615821867644,0.8244270623849798,5.0,False,True
CHEM_00107,Demo chemical 107,10107-00-0,CCO,fish_96h_lc50,flame_retardant,Danio rerio,Danio,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,19.12002459094058,6.317752470261972,2000,demo,mortality,0.0031916659444398217,mmol/L,-2.4959825703534153,228.32574958737536,2.3852129994433047,42.636131387184406,1.5053650606116622,1.8966725211225335,-1.635463248457858,-0.664626000063131,3.0,False,False
CHEM_00108,Demo chemical 108,10108-00-0,CCCOC,algae_72h_ec50,surfactant,Pseudokirchneriella subcapitata,Pseudokirchneriella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,18.81355963025928,7.369781995392187,2012,demo,growth,0.20755484613889902,mmol/L,-0.6828671219491007,365.09643858873847,3.3271668079343883,65.8008079296707,5.019796496953071,0.9158206925993031,1.5164401005894037,-0.39524414500347166,5.0,False,False
CHEM_00109,Demo chemical 109,10109-00-0,CC(C)N,daphnia_48h_ec50,flame_retardant,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,20.919411910029975,7.895421296986126,2020,demo,mortality,0.8171516221729835,mmol/L,-0.08769735281448182,257.25940510017386,5.6423820730696725,67.14638845421254,4.080513004000926,0.0,0.9629605732494478,-1.360258366289327,2.0,False,True
CHEM_00110,Demo chemical 110,10110-00-0,CC(C)N,daphnia_48h_ec50,flame_retardant,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,24.191997500450878,6.917144834832177,1998,demo,mortality,0.09627379423262686,mmol/L,-1.0164919119303244,258.758828755767,4.85005270604963,59.73168426150382,3.218644794801609,2.364682144435651,-0.19076046033454871,0.44997834134654807,2.0,False,False
CHEM_00111,Demo chemical 111,10111-00-0,CC(=O)O,daphnia_48h_ec50,uv_filter,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,18.767413823615783,7.490925889869741,2017,demo,mortality,0.0018928376514752835,mmol/L,-2.7228866338397086,312.20876242228286,2.5286164173286805,77.561171578164,2.754919694668894,0.1426389385106045,-1.3730030168855392,-0.35361474161364437,2.0,False,False
CHEM_00112,Demo chemical 112,10112-00-0,CCCCO,daphnia_48h_ec50,flame_retardant,Ceriodaphnia dubia,Ceriodaphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,20.660579891233184,7.4153064789822425,2008,demo,mortality,0.1337650412689324,mmol/L,-0.8736573721267827,157.99316046781092,4.3543724275892615,36.3704186414236,4.997438882139447,0.0,-0.624603408215179,-0.043133589640907445,1.0,False,False
CHEM_00113,Demo chemical 113,10113-00-0,CCO,fish_96h_lc50,pharma,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,22.624050524439827,7.37393024404591,1998,demo,mortality,0.00132136621766269,mmol/L,-2.8789768006533443,293.8502703713757,4.574726291977215,20.050666142202807,0.1309385285737643,0.0,-1.6823264817910268,-2.7496760196305754,5.0,False,False
CHEM_00114,Demo chemical 114,10114-00-0,CCO,daphnia_48h_ec50,uv_filter,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,21.110720457017152,7.623756628062778,2016,demo,mortality,0.009705454516352326,mmol/L,-2.0129841213450055,216.04298321744818,4.794654846835686,83.97039673033387,5.9629594986162315,0.06813752283116792,-2.134693667476856,2.008755386185139,4.0,False,False
CHEM_00115,Demo chemical 115,10115-00-0,CC(C)N,fish_96h_lc50,flame_retardant,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,22.72770064986538,7.40533647013924,2020,demo,mortality,0.5743584354288104,mmol/L,-0.24081699619794983,175.57882501839595,5.319642376070403,54.782003539983,0.438523784873059,0.35740792643863584,0.8399226051327979,0.5511917287016942,2.0,False,True
CHEM_00116,Demo chemical 116,10116-00-0,CCCCO,fish_96h_lc50,pharma,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,21.54306651952384,7.823648524396098,1996,demo,mortality,0.0015108370494429815,mmol/L,-2.8207823737443305,192.0525984473439,2.801934380957304,52.6906081177155,3.708379083822368,0.6863681633034148,-0.6283711081194786,0.1399243120391134,2.0,False,False
CHEM_00117,Demo chemical 117,10117-00-0,CC(C)O,algae_72h_ec50,uv_filter,Chlorella vulgaris,Chlorella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,19.56012840946733,7.636603474214721,2002,demo,growth,0.008277870943544232,mmol/L,-2.082081348766801,199.21494688228347,2.103831440249275,63.24119118125749,3.974122463792824,0.0,0.7297156737837084,-1.2623892988571654,2.0,False,False
CHEM_00118,Demo chemical 118,10118-00-0,C1CCCCC1,algae_72h_ec50,surfactant,Pseudokirchneriella subcapitata,Pseudokirchneriella,DemoFamily,DemoOrder,DemoClass,Chlorophyta,producer,72,freshwater,19.761267601446246,6.8516345926767395,2021,demo,growth,2.6244580966567037,mmol/L,0.41903964300774177,72.86501031655976,3.914871895761896,83.79244010575286,0.0,1.7542126409802203,0.5502024960264408,-0.9849949277244419,3.0,False,True
CHEM_00119,Demo chemical 119,10119-00-0,c1ccccc1,daphnia_48h_ec50,surfactant,Moina macrocopa,Moina,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,23.15553640986377,7.072962492382046,2020,demo,mortality,0.45256192314280264,mmol/L,-0.3443219887476443,236.0929839924307,2.624507367037224,67.55941995989397,3.8901302675941647,1.9061518564156712,0.4525384189795919,1.2645398093380364,5.0,False,True
CHEM_00120,Demo chemical 120,10120-00-0,CCCOC,fish_96h_lc50,pharma,Oncorhynchus mykiss,Oncorhynchus,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,19.495251750031034,7.482968551582222,2001,demo,mortality,0.0024279109504528897,mmol/L,-2.61476724611249,358.64968766938085,4.109694926238879,63.90526062959545,4.157197412230075,0.45754277720520065,-0.38380092570774543,0.5321293738814383,5.0,False,False
CHEM_00121,Demo chemical 121,10121-00-0,CC(=O)O,fish_96h_lc50,uv_filter,Pimephales promelas,Pimephales,DemoFamily,DemoOrder,DemoClass,Chordata,consumer,96,freshwater,22.264104576828355,6.562280842484529,2006,demo,mortality,0.2814642151036185,mmol/L,-0.5505768127875277,189.18479291048754,4.1928830930231,60.931149466557216,7.180904595832047,1.3000497215138722,0.7618547740424635,1.0778433557451819,5.0,False,False
CHEM_00122,Demo chemical 122,10122-00-0,CCCOC,daphnia_48h_ec50,flame_retardant,Daphnia magna,Daphnia,DemoFamily,DemoOrder,DemoClass,Arthropoda,consumer,48,freshwater,20.016563819915856,7.418487255550181,1999,demo,mortality,0.018853115453365644,mmol/L,-1.7246168729167346,261.67506353158194,3.4795545327950443,65.66137176019978,1.0577695312302193,1.402438934701492,-1.7652203153028492,-2.414107851031037,3.0,False,False
